k1x,k1y,k2x,k2y,k3x,k3y,page1,page2,page3
2,-3,1,-4,3,-7,9,11,28
2,-3,1,-3,3,-6,9,8,23
2,-3,1,-2,3,-5,9,5,18
2,-3,1,-1,3,-4,9,3,14
2,-3,1,0,3,-3,9,2,12
2,-3,1,1,3,-2,9,3,9
2,-3,1,2,3,-1,9,5,8
2,-3,1,3,3,0,9,8,7
2,-3,1,4,3,1,9,11,8
2,-3,1,5,3,2,9,15,9
2,-3,1,6,3,3,9,20,12
2,-3,1,7,3,4,9,25,14
2,-3,1,8,3,5,9,31,18
2,-3,1,9,3,6,9,38,23
2,-3,1,10,3,7,9,45,28
2,-3,2,-6,4,-9,9,21,42
2,-3,2,-5,4,-8,9,16,36
2,-3,2,-4,4,-7,9,13,31
2,-3,2,-3,4,-6,9,9,26
2,-3,2,-2,4,-5,9,6,22
2,-3,2,-1,4,-4,9,5,17
2,-3,2,0,4,-3,9,4,14
2,-3,2,1,4,-2,9,5,13
2,-3,2,2,4,-1,9,6,11
2,-3,2,3,4,0,9,9,10
2,-3,2,4,4,1,9,13,11
2,-3,2,5,4,2,9,16,13
2,-3,2,6,4,3,9,21,14
2,-3,2,7,4,4,9,27,17
2,-3,2,8,4,5,9,32,22
2,-3,2,9,4,6,9,39,26
2,-3,2,10,4,7,9,46,31
2,-3,3,-6,5,-9,9,23,47
2,-3,3,-5,5,-8,9,18,40
2,-3,3,-4,5,-7,9,14,35
2,-3,3,-3,5,-6,9,12,29
2,-3,3,-2,5,-5,9,9,25
2,-3,3,-1,5,-4,9,8,22
2,-3,3,0,5,-3,9,7,18
2,-3,3,1,5,-2,9,8,16
2,-3,3,2,5,-1,9,9,15
2,-3,3,3,5,0,9,12,14
2,-3,3,4,5,1,9,14,15
2,-3,3,5,5,2,9,18,16
2,-3,3,6,5,3,9,23,18
2,-3,3,7,5,4,9,28,22
2,-3,3,8,5,5,9,34,25
2,-3,3,9,5,6,9,41,29
2,-3,3,10,5,7,9,48,35
2,-3,4,-5,6,-8,9,22,44
2,-3,4,-4,6,-7,9,17,39
2,-3,4,-3,6,-6,9,14,33
2,-3,4,-2,6,-5,9,13,29
2,-3,4,-1,6,-4,9,11,26
2,-3,4,0,6,-3,9,10,23
2,-3,4,1,6,-2,9,11,21
2,-3,4,2,6,-1,9,13,20
2,-3,4,3,6,0,9,14,19
2,-3,4,4,6,1,9,17,20
2,-3,4,5,6,2,9,22,21
2,-3,4,6,6,3,9,26,23
2,-3,4,7,6,4,9,31,26
2,-3,4,8,6,5,9,36,29
2,-3,4,9,6,6,9,42,33
2,-3,5,-5,7,-8,9,25,49
2,-3,5,-4,7,-7,9,22,43
2,-3,5,-3,7,-6,9,18,39
2,-3,5,-2,7,-5,9,16,35
2,-3,5,-1,7,-4,9,15,31
2,-3,5,0,7,-3,9,14,28
2,-3,5,1,7,-2,9,15,27
2,-3,5,2,7,-1,9,16,25
2,-3,5,3,7,0,9,18,24
2,-3,5,4,7,1,9,22,25
2,-3,5,5,7,2,9,25,27
2,-3,5,6,7,3,9,29,28
2,-3,5,7,7,4,9,35,31
2,-3,5,8,7,5,9,40,35
2,-3,5,9,7,6,9,47,39
2,-3,6,-4,8,-7,9,26,49
2,-3,6,-3,8,-6,9,23,44
2,-3,6,-2,8,-5,9,21,40
2,-3,6,-1,8,-4,9,20,36
2,-3,6,0,8,-3,9,19,34
2,-3,6,1,8,-2,9,20,32
2,-3,6,2,8,-1,9,21,31
2,-3,6,3,8,0,9,23,30
2,-3,6,4,8,1,9,26,31
2,-3,6,5,8,2,9,29,32
2,-3,6,6,8,3,9,33,34
2,-3,6,7,8,4,9,39,36
2,-3,6,8,8,5,9,44,40
2,-3,7,-2,9,-5,9,27,47
2,-3,7,-1,9,-4,9,25,42
2,-3,7,0,9,-3,9,24,41
2,-3,7,1,9,-2,9,25,39
2,-3,7,2,9,-1,9,27,38
2,-3,7,3,9,0,9,28,37
2,-3,7,4,9,1,9,31,38
2,-3,7,5,9,2,9,35,39
2,-3,7,6,9,3,9,39,41
2,-3,7,7,9,4,9,43,42
2,-3,7,8,9,5,9,49,47
2,-3,8,0,10,-3,9,30,48
2,-3,8,1,10,-2,9,31,46
2,-3,8,2,10,-1,9,32,45
2,-3,8,3,10,0,9,34,44
2,-3,8,4,10,1,9,36,45
2,-3,8,5,10,2,9,40,46
2,-3,8,6,10,3,9,44,48
2,-2,-10,-3,-8,-5,6,48,40
2,-2,-10,-2,-8,-4,6,46,36
2,-2,-10,-1,-8,-3,6,45,34
2,-2,-10,0,-8,-2,6,44,32
2,-2,-10,1,-8,-1,6,45,31
2,-2,-10,2,-8,0,6,46,30
2,-2,-10,3,-8,1,6,48,31
2,-2,-9,-5,-7,-7,6,47,43
2,-2,-9,-4,-7,-6,6,42,39
2,-2,-9,-3,-7,-5,6,41,35
2,-2,-9,-2,-7,-4,6,39,31
2,-2,-9,-1,-7,-3,6,38,28
2,-2,-9,0,-7,-2,6,37,27
2,-2,-9,1,-7,-1,6,38,25
2,-2,-9,2,-7,0,6,39,24
2,-2,-9,3,-7,1,6,41,25
2,-2,-9,4,-7,2,6,42,27
2,-2,-9,5,-7,3,6,47,28
2,-2,-8,-6,-6,-8,6,44,44
2,-2,-8,-5,-6,-7,6,40,39
2,-2,-8,-4,-6,-6,6,36,33
2,-2,-8,-3,-6,-5,6,34,29
2,-2,-8,-2,-6,-4,6,32,26
2,-2,-8,-1,-6,-3,6,31,23
2,-2,-8,0,-6,-2,6,30,21
2,-2,-8,1,-6,-1,6,31,20
2,-2,-8,2,-6,0,6,32,19
2,-2,-8,3,-6,1,6,34,20
2,-2,-8,4,-6,2,6,36,21
2,-2,-8,5,-6,3,6,40,23
2,-2,-8,6,-6,4,6,44,26
2,-2,-8,7,-6,5,6,49,29
2,-2,-7,-7,-5,-9,6,43,47
2,-2,-7,-6,-5,-8,6,39,40
2,-2,-7,-5,-5,-7,6,35,35
2,-2,-7,-4,-5,-6,6,31,29
2,-2,-7,-3,-5,-5,6,28,25
2,-2,-7,-2,-5,-4,6,27,22
2,-2,-7,-1,-5,-3,6,25,18
2,-2,-7,0,-5,-2,6,24,16
2,-2,-7,1,-5,-1,6,25,15
2,-2,-7,2,-5,0,6,27,14
2,-2,-7,3,-5,1,6,28,15
2,-2,-7,4,-5,2,6,31,16
2,-2,-7,5,-5,3,6,35,18
2,-2,-7,6,-5,4,6,39,22
2,-2,-7,7,-5,5,6,43,25
2,-2,-7,8,-5,6,6,49,29
2,-2,-6,-7,-4,-9,6,39,42
2,-2,-6,-6,-4,-8,6,33,36
2,-2,-6,-5,-4,-7,6,29,31
2,-2,-6,-4,-4,-6,6,26,26
2,-2,-6,-3,-4,-5,6,23,22
2,-2,-6,-2,-4,-4,6,21,17
2,-2,-6,-1,-4,-3,6,20,14
2,-2,-6,0,-4,-2,6,19,13
2,-2,-6,1,-4,-1,6,20,11
2,-2,-6,2,-4,0,6,21,10
2,-2,-6,3,-4,1,6,23,11
2,-2,-6,4,-4,2,6,26,13
2,-2,-6,5,-4,3,6,29,14
2,-2,-6,6,-4,4,6,33,17
2,-2,-6,7,-4,5,6,39,22
2,-2,-6,8,-4,6,6,44,26
2,-2,-5,-8,-3,-10,6,40,48
2,-2,-5,-7,-3,-9,6,35,41
2,-2,-5,-6,-3,-8,6,29,34
2,-2,-5,-5,-3,-7,6,25,28
2,-2,-5,-4,-3,-6,6,22,23
2,-2,-5,-3,-3,-5,6,18,18
2,-2,-5,-2,-3,-4,6,16,14
2,-2,-5,-1,-3,-3,6,15,12
2,-2,-5,0,-3,-2,6,14,9
2,-2,-5,1,-3,-1,6,15,8
2,-2,-5,2,-3,0,6,16,7
2,-2,-5,3,-3,1,6,18,8
2,-2,-5,4,-3,2,6,22,9
2,-2,-5,5,-3,3,6,25,12
2,-2,-5,6,-3,4,6,29,14
2,-2,-5,7,-3,5,6,35,18
2,-2,-5,8,-3,6,6,40,23
2,-2,-5,9,-3,7,6,47,28
2,-2,-4,-8,-2,-10,6,36,46
2,-2,-4,-7,-2,-9,6,31,39
2,-2,-4,-6,-2,-8,6,26,32
2,-2,-4,-5,-2,-7,6,22,27
2,-2,-4,-4,-2,-6,6,17,21
2,-2,-4,-3,-2,-5,6,14,16
2,-2,-4,-2,-2,-4,6,13,13
2,-2,-4,-1,-2,-3,6,11,9
2,-2,-4,0,-2,-2,6,10,6
2,-2,-4,1,-2,-1,6,11,5
2,-2,-4,2,-2,0,6,13,4
2,-2,-4,3,-2,1,6,14,5
2,-2,-4,4,-2,2,6,17,6
2,-2,-4,5,-2,3,6,22,9
2,-2,-4,6,-2,4,6,26,13
2,-2,-4,7,-2,5,6,31,16
2,-2,-4,8,-2,6,6,36,21
2,-2,-4,9,-2,7,6,42,27
2,-2,-3,-8,-1,-10,6,34,45
2,-2,-3,-7,-1,-9,6,28,38
2,-2,-3,-6,-1,-8,6,23,31
2,-2,-3,-5,-1,-7,6,18,25
2,-2,-3,-4,-1,-6,6,14,20
2,-2,-3,-3,-1,-5,6,12,15
2,-2,-3,-2,-1,-4,6,9,11
2,-2,-3,-1,-1,-3,6,8,8
2,-2,-3,0,-1,-2,6,7,5
2,-2,-3,1,-1,-1,6,8,3
2,-2,-3,2,-1,0,6,9,2
2,-2,-3,3,-1,1,6,12,3
2,-2,-3,4,-1,2,6,14,5
2,-2,-3,5,-1,3,6,18,8
2,-2,-3,6,-1,4,6,23,11
2,-2,-3,7,-1,5,6,28,15
2,-2,-3,8,-1,6,6,34,20
2,-2,-3,9,-1,7,6,41,25
2,-2,-3,10,-1,8,6,48,31
2,-2,-2,-8,0,-10,6,32,44
2,-2,-2,-7,0,-9,6,27,37
2,-2,-2,-6,0,-8,6,21,30
2,-2,-2,-5,0,-7,6,16,24
2,-2,-2,-4,0,-6,6,13,19
2,-2,-2,-3,0,-5,6,9,14
2,-2,-2,-2,0,-4,6,6,10
2,-2,-2,-1,0,-3,6,5,7
2,-2,-2,0,0,-2,6,4,4
2,-2,-2,1,0,-1,6,5,2
2,-2,-2,2,0,0,6,6,1
2,-2,-2,3,0,1,6,9,2
2,-2,-2,4,0,2,6,13,4
2,-2,-2,5,0,3,6,16,7
2,-2,-2,6,0,4,6,21,10
2,-2,-2,7,0,5,6,27,14
2,-2,-2,8,0,6,6,32,19
2,-2,-2,9,0,7,6,39,24
2,-2,-2,10,0,8,6,46,30
2,-2,-1,-8,1,-10,6,31,45
2,-2,-1,-7,1,-9,6,25,38
2,-2,-1,-6,1,-8,6,20,31
2,-2,-1,-5,1,-7,6,15,25
2,-2,-1,-4,1,-6,6,11,20
2,-2,-1,-3,1,-5,6,8,15
2,-2,-1,-2,1,-4,6,5,11
2,-2,-1,-1,1,-3,6,3,8
2,-2,-1,0,1,-2,6,2,5
2,-2,-1,1,1,-1,6,3,3
2,-2,-1,2,1,0,6,5,2
2,-2,-1,3,1,1,6,8,3
2,-2,-1,4,1,2,6,11,5
2,-2,-1,5,1,3,6,15,8
2,-2,-1,6,1,4,6,20,11
2,-2,-1,7,1,5,6,25,15
2,-2,-1,8,1,6,6,31,20
2,-2,-1,9,1,7,6,38,25
2,-2,-1,10,1,8,6,45,31
2,-2,0,-8,2,-10,6,30,46
2,-2,0,-7,2,-9,6,24,39
2,-2,0,-6,2,-8,6,19,32
2,-2,0,-5,2,-7,6,14,27
2,-2,0,-4,2,-6,6,10,21
2,-2,0,-3,2,-5,6,7,16
2,-2,0,-2,2,-4,6,4,13
2,-2,0,-1,2,-3,6,2,9
2,-2,0,1,2,-1,6,2,5
2,-2,0,2,2,0,6,4,4
2,-2,0,3,2,1,6,7,5
2,-2,0,4,2,2,6,10,6
2,-2,0,5,2,3,6,14,9
2,-2,0,6,2,4,6,19,13
2,-2,0,7,2,5,6,24,16
2,-2,0,8,2,6,6,30,21
2,-2,0,9,2,7,6,37,27
2,-2,0,10,2,8,6,44,32
2,-2,1,-8,3,-10,6,31,48
2,-2,1,-7,3,-9,6,25,41
2,-2,1,-6,3,-8,6,20,34
2,-2,1,-5,3,-7,6,15,28
2,-2,1,-4,3,-6,6,11,23
2,-2,1,-3,3,-5,6,8,18
2,-2,1,-2,3,-4,6,5,14
2,-2,1,-1,3,-3,6,3,12
2,-2,1,0,3,-2,6,2,9
2,-2,1,1,3,-1,6,3,8
2,-2,1,2,3,0,6,5,7
2,-2,1,3,3,1,6,8,8
2,-2,1,4,3,2,6,11,9
2,-2,1,5,3,3,6,15,12
2,-2,1,6,3,4,6,20,14
2,-2,1,7,3,5,6,25,18
2,-2,1,8,3,6,6,31,23
2,-2,1,9,3,7,6,38,28
2,-2,1,10,3,8,6,45,34
2,-2,2,-7,4,-9,6,27,42
2,-2,2,-6,4,-8,6,21,36
2,-2,2,-5,4,-7,6,16,31
2,-2,2,-4,4,-6,6,13,26
2,-2,2,-3,4,-5,6,9,22
2,-2,2,-2,4,-4,6,6,17
2,-2,2,-1,4,-3,6,5,14
2,-2,2,0,4,-2,6,4,13
2,-2,2,1,4,-1,6,5,11
2,-2,2,2,4,0,6,6,10
2,-2,2,3,4,1,6,9,11
2,-2,2,4,4,2,6,13,13
2,-2,2,5,4,3,6,16,14
2,-2,2,6,4,4,6,21,17
2,-2,2,7,4,5,6,27,22
2,-2,2,8,4,6,6,32,26
2,-2,2,9,4,7,6,39,31
2,-2,2,10,4,8,6,46,36
2,-2,3,-7,5,-9,6,28,47
2,-2,3,-6,5,-8,6,23,40
2,-2,3,-5,5,-7,6,18,35
2,-2,3,-4,5,-6,6,14,29
2,-2,3,-3,5,-5,6,12,25
2,-2,3,-2,5,-4,6,9,22
2,-2,3,-1,5,-3,6,8,18
2,-2,3,0,5,-2,6,7,16
2,-2,3,1,5,-1,6,8,15
2,-2,3,2,5,0,6,9,14
2,-2,3,3,5,1,6,12,15
2,-2,3,4,5,2,6,14,16
2,-2,3,5,5,3,6,18,18
2,-2,3,6,5,4,6,23,22
2,-2,3,7,5,5,6,28,25
2,-2,3,8,5,6,6,34,29
2,-2,3,9,5,7,6,41,35
2,-2,3,10,5,8,6,48,40
2,-2,4,-6,6,-8,6,26,44
2,-2,4,-5,6,-7,6,22,39
2,-2,4,-4,6,-6,6,17,33
2,-2,4,-3,6,-5,6,14,29
2,-2,4,-2,6,-4,6,13,26
2,-2,4,-1,6,-3,6,11,23
2,-2,4,0,6,-2,6,10,21
2,-2,4,1,6,-1,6,11,20
2,-2,4,2,6,0,6,13,19
2,-2,4,3,6,1,6,14,20
2,-2,4,4,6,2,6,17,21
2,-2,4,5,6,3,6,22,23
2,-2,4,6,6,4,6,26,26
2,-2,4,7,6,5,6,31,29
2,-2,4,8,6,6,6,36,33
2,-2,4,9,6,7,6,42,39
2,-2,5,-6,7,-8,6,29,49
2,-2,5,-5,7,-7,6,25,43
2,-2,5,-4,7,-6,6,22,39
2,-2,5,-3,7,-5,6,18,35
2,-2,5,-2,7,-4,6,16,31
2,-2,5,-1,7,-3,6,15,28
2,-2,5,0,7,-2,6,14,27
2,-2,5,1,7,-1,6,15,25
2,-2,5,2,7,0,6,16,24
2,-2,5,3,7,1,6,18,25
2,-2,5,4,7,2,6,22,27
2,-2,5,5,7,3,6,25,28
2,-2,5,6,7,4,6,29,31
2,-2,5,7,7,5,6,35,35
2,-2,5,8,7,6,6,40,39
2,-2,5,9,7,7,6,47,43
2,-2,6,-5,8,-7,6,29,49
2,-2,6,-4,8,-6,6,26,44
2,-2,6,-3,8,-5,6,23,40
2,-2,6,-2,8,-4,6,21,36
2,-2,6,-1,8,-3,6,20,34
2,-2,6,0,8,-2,6,19,32
2,-2,6,1,8,-1,6,20,31
2,-2,6,2,8,0,6,21,30
2,-2,6,3,8,1,6,23,31
2,-2,6,4,8,2,6,26,32
2,-2,6,5,8,3,6,29,34
2,-2,6,6,8,4,6,33,36
2,-2,6,7,8,5,6,39,40
2,-2,6,8,8,6,6,44,44
2,-2,7,-3,9,-5,6,28,47
2,-2,7,-2,9,-4,6,27,42
2,-2,7,-1,9,-3,6,25,41
2,-2,7,0,9,-2,6,24,39
2,-2,7,1,9,-1,6,25,38
2,-2,7,2,9,0,6,27,37
2,-2,7,3,9,1,6,28,38
2,-2,7,4,9,2,6,31,39
2,-2,7,5,9,3,6,35,41
2,-2,7,6,9,4,6,39,42
2,-2,7,7,9,5,6,43,47
2,-2,8,-1,10,-3,6,31,48
2,-2,8,0,10,-2,6,30,46
2,-2,8,1,10,-1,6,31,45
2,-2,8,2,10,0,6,32,44
2,-2,8,3,10,1,6,34,45
2,-2,8,4,10,2,6,36,46
2,-2,8,5,10,3,6,40,48
2,-1,-10,-3,-8,-4,5,48,36
2,-1,-10,-2,-8,-3,5,46,34
2,-1,-10,-1,-8,-2,5,45,32
2,-1,-10,0,-8,-1,5,44,31
2,-1,-10,1,-8,0,5,45,30
2,-1,-10,2,-8,1,5,46,31
2,-1,-10,3,-8,2,5,48,32
2,-1,-9,-5,-7,-6,5,47,39
2,-1,-9,-4,-7,-5,5,42,35
2,-1,-9,-3,-7,-4,5,41,31
2,-1,-9,-2,-7,-3,5,39,28
2,-1,-9,-1,-7,-2,5,38,27
2,-1,-9,0,-7,-1,5,37,25
2,-1,-9,1,-7,0,5,38,24
2,-1,-9,2,-7,1,5,39,25
2,-1,-9,3,-7,2,5,41,27
2,-1,-9,4,-7,3,5,42,28
2,-1,-9,5,-7,4,5,47,31
2,-1,-8,-7,-6,-8,5,49,44
2,-1,-8,-6,-6,-7,5,44,39
2,-1,-8,-5,-6,-6,5,40,33
2,-1,-8,-4,-6,-5,5,36,29
2,-1,-8,-3,-6,-4,5,34,26
2,-1,-8,-2,-6,-3,5,32,23
2,-1,-8,-1,-6,-2,5,31,21
2,-1,-8,0,-6,-1,5,30,20
2,-1,-8,1,-6,0,5,31,19
2,-1,-8,2,-6,1,5,32,20
2,-1,-8,3,-6,2,5,34,21
2,-1,-8,4,-6,3,5,36,23
2,-1,-8,5,-6,4,5,40,26
2,-1,-8,6,-6,5,5,44,29
2,-1,-8,7,-6,6,5,49,33
2,-1,-7,-8,-5,-9,5,49,47
2,-1,-7,-7,-5,-8,5,43,40
2,-1,-7,-6,-5,-7,5,39,35
2,-1,-7,-5,-5,-6,5,35,29
2,-1,-7,-4,-5,-5,5,31,25
2,-1,-7,-3,-5,-4,5,28,22
2,-1,-7,-2,-5,-3,5,27,18
2,-1,-7,-1,-5,-2,5,25,16
2,-1,-7,0,-5,-1,5,24,15
2,-1,-7,1,-5,0,5,25,14
2,-1,-7,2,-5,1,5,27,15
2,-1,-7,3,-5,2,5,28,16
2,-1,-7,4,-5,3,5,31,18
2,-1,-7,5,-5,4,5,35,22
2,-1,-7,6,-5,5,5,39,25
2,-1,-7,7,-5,6,5,43,29
2,-1,-7,8,-5,7,5,49,35
2,-1,-6,-8,-4,-9,5,44,42
2,-1,-6,-7,-4,-8,5,39,36
2,-1,-6,-6,-4,-7,5,33,31
2,-1,-6,-5,-4,-6,5,29,26
2,-1,-6,-4,-4,-5,5,26,22
2,-1,-6,-3,-4,-4,5,23,17
2,-1,-6,-2,-4,-3,5,21,14
2,-1,-6,-1,-4,-2,5,20,13
2,-1,-6,0,-4,-1,5,19,11
2,-1,-6,1,-4,0,5,20,10
2,-1,-6,2,-4,1,5,21,11
2,-1,-6,3,-4,2,5,23,13
2,-1,-6,4,-4,3,5,26,14
2,-1,-6,5,-4,4,5,29,17
2,-1,-6,6,-4,5,5,33,22
2,-1,-6,7,-4,6,5,39,26
2,-1,-6,8,-4,7,5,44,31
2,-1,-5,-9,-3,-10,5,47,48
2,-1,-5,-8,-3,-9,5,40,41
2,-1,-5,-7,-3,-8,5,35,34
2,-1,-5,-6,-3,-7,5,29,28
2,-1,-5,-5,-3,-6,5,25,23
2,-1,-5,-4,-3,-5,5,22,18
2,-1,-5,-3,-3,-4,5,18,14
2,-1,-5,-2,-3,-3,5,16,12
2,-1,-5,-1,-3,-2,5,15,9
2,-1,-5,0,-3,-1,5,14,8
2,-1,-5,1,-3,0,5,15,7
2,-1,-5,2,-3,1,5,16,8
2,-1,-5,3,-3,2,5,18,9
2,-1,-5,4,-3,3,5,22,12
2,-1,-5,5,-3,4,5,25,14
2,-1,-5,6,-3,5,5,29,18
2,-1,-5,7,-3,6,5,35,23
2,-1,-5,8,-3,7,5,40,28
2,-1,-5,9,-3,8,5,47,34
2,-1,-4,-9,-2,-10,5,42,46
2,-1,-4,-8,-2,-9,5,36,39
2,-1,-4,-7,-2,-8,5,31,32
2,-1,-4,-6,-2,-7,5,26,27
2,-1,-4,-5,-2,-6,5,22,21
2,-1,-4,-4,-2,-5,5,17,16
2,-1,-4,-3,-2,-4,5,14,13
2,-1,-4,-2,-2,-3,5,13,9
2,-1,-4,-1,-2,-2,5,11,6
2,-1,-4,0,-2,-1,5,10,5
2,-1,-4,1,-2,0,5,11,4
2,-1,-4,2,-2,1,5,13,5
2,-1,-4,3,-2,2,5,14,6
2,-1,-4,4,-2,3,5,17,9
2,-1,-4,5,-2,4,5,22,13
2,-1,-4,6,-2,5,5,26,16
2,-1,-4,7,-2,6,5,31,21
2,-1,-4,8,-2,7,5,36,27
2,-1,-4,9,-2,8,5,42,32
2,-1,-3,-9,-1,-10,5,41,45
2,-1,-3,-8,-1,-9,5,34,38
2,-1,-3,-7,-1,-8,5,28,31
2,-1,-3,-6,-1,-7,5,23,25
2,-1,-3,-5,-1,-6,5,18,20
2,-1,-3,-4,-1,-5,5,14,15
2,-1,-3,-3,-1,-4,5,12,11
2,-1,-3,-2,-1,-3,5,9,8
2,-1,-3,-1,-1,-2,5,8,5
2,-1,-3,0,-1,-1,5,7,3
2,-1,-3,1,-1,0,5,8,2
2,-1,-3,2,-1,1,5,9,3
2,-1,-3,3,-1,2,5,12,5
2,-1,-3,4,-1,3,5,14,8
2,-1,-3,5,-1,4,5,18,11
2,-1,-3,6,-1,5,5,23,15
2,-1,-3,7,-1,6,5,28,20
2,-1,-3,8,-1,7,5,34,25
2,-1,-3,9,-1,8,5,41,31
2,-1,-3,10,-1,9,5,48,38
2,-1,-2,-9,0,-10,5,39,44
2,-1,-2,-8,0,-9,5,32,37
2,-1,-2,-7,0,-8,5,27,30
2,-1,-2,-6,0,-7,5,21,24
2,-1,-2,-5,0,-6,5,16,19
2,-1,-2,-4,0,-5,5,13,14
2,-1,-2,-3,0,-4,5,9,10
2,-1,-2,-2,0,-3,5,6,7
2,-1,-2,-1,0,-2,5,5,4
2,-1,-2,0,0,-1,5,4,2
2,-1,-2,1,0,0,5,5,1
2,-1,-2,2,0,1,5,6,2
2,-1,-2,3,0,2,5,9,4
2,-1,-2,4,0,3,5,13,7
2,-1,-2,5,0,4,5,16,10
2,-1,-2,6,0,5,5,21,14
2,-1,-2,7,0,6,5,27,19
2,-1,-2,8,0,7,5,32,24
2,-1,-2,9,0,8,5,39,30
2,-1,-2,10,0,9,5,46,37
2,-1,-1,-9,1,-10,5,38,45
2,-1,-1,-8,1,-9,5,31,38
2,-1,-1,-7,1,-8,5,25,31
2,-1,-1,-6,1,-7,5,20,25
2,-1,-1,-5,1,-6,5,15,20
2,-1,-1,-4,1,-5,5,11,15
2,-1,-1,-3,1,-4,5,8,11
2,-1,-1,-2,1,-3,5,5,8
2,-1,-1,-1,1,-2,5,3,5
2,-1,-1,0,1,-1,5,2,3
2,-1,-1,1,1,0,5,3,2
2,-1,-1,2,1,1,5,5,3
2,-1,-1,3,1,2,5,8,5
2,-1,-1,4,1,3,5,11,8
2,-1,-1,5,1,4,5,15,11
2,-1,-1,6,1,5,5,20,15
2,-1,-1,7,1,6,5,25,20
2,-1,-1,8,1,7,5,31,25
2,-1,-1,9,1,8,5,38,31
2,-1,-1,10,1,9,5,45,38
2,-1,0,-9,2,-10,5,37,46
2,-1,0,-8,2,-9,5,30,39
2,-1,0,-7,2,-8,5,24,32
2,-1,0,-6,2,-7,5,19,27
2,-1,0,-5,2,-6,5,14,21
2,-1,0,-4,2,-5,5,10,16
2,-1,0,-3,2,-4,5,7,13
2,-1,0,-2,2,-3,5,4,9
2,-1,0,-1,2,-2,5,2,6
2,-1,0,1,2,0,5,2,4
2,-1,0,2,2,1,5,4,5
2,-1,0,3,2,2,5,7,6
2,-1,0,4,2,3,5,10,9
2,-1,0,5,2,4,5,14,13
2,-1,0,6,2,5,5,19,16
2,-1,0,7,2,6,5,24,21
2,-1,0,8,2,7,5,30,27
2,-1,0,9,2,8,5,37,32
2,-1,0,10,2,9,5,44,39
2,-1,1,-9,3,-10,5,38,48
2,-1,1,-8,3,-9,5,31,41
2,-1,1,-7,3,-8,5,25,34
2,-1,1,-6,3,-7,5,20,28
2,-1,1,-5,3,-6,5,15,23
2,-1,1,-4,3,-5,5,11,18
2,-1,1,-3,3,-4,5,8,14
2,-1,1,-2,3,-3,5,5,12
2,-1,1,-1,3,-2,5,3,9
2,-1,1,0,3,-1,5,2,8
2,-1,1,1,3,0,5,3,7
2,-1,1,2,3,1,5,5,8
2,-1,1,3,3,2,5,8,9
2,-1,1,4,3,3,5,11,12
2,-1,1,5,3,4,5,15,14
2,-1,1,6,3,5,5,20,18
2,-1,1,7,3,6,5,25,23
2,-1,1,8,3,7,5,31,28
2,-1,1,9,3,8,5,38,34
2,-1,1,10,3,9,5,45,41
2,-1,2,-8,4,-9,5,32,42
2,-1,2,-7,4,-8,5,27,36
2,-1,2,-6,4,-7,5,21,31
2,-1,2,-5,4,-6,5,16,26
2,-1,2,-4,4,-5,5,13,22
2,-1,2,-3,4,-4,5,9,17
2,-1,2,-2,4,-3,5,6,14
2,-1,2,-1,4,-2,5,5,13
2,-1,2,0,4,-1,5,4,11
2,-1,2,1,4,0,5,5,10
2,-1,2,2,4,1,5,6,11
2,-1,2,3,4,2,5,9,13
2,-1,2,4,4,3,5,13,14
2,-1,2,5,4,4,5,16,17
2,-1,2,6,4,5,5,21,22
2,-1,2,7,4,6,5,27,26
2,-1,2,8,4,7,5,32,31
2,-1,2,9,4,8,5,39,36
2,-1,2,10,4,9,5,46,42
2,-1,3,-8,5,-9,5,34,47
2,-1,3,-7,5,-8,5,28,40
2,-1,3,-6,5,-7,5,23,35
2,-1,3,-5,5,-6,5,18,29
2,-1,3,-4,5,-5,5,14,25
2,-1,3,-3,5,-4,5,12,22
2,-1,3,-2,5,-3,5,9,18
2,-1,3,-1,5,-2,5,8,16
2,-1,3,0,5,-1,5,7,15
2,-1,3,1,5,0,5,8,14
2,-1,3,2,5,1,5,9,15
2,-1,3,3,5,2,5,12,16
2,-1,3,4,5,3,5,14,18
2,-1,3,5,5,4,5,18,22
2,-1,3,6,5,5,5,23,25
2,-1,3,7,5,6,5,28,29
2,-1,3,8,5,7,5,34,35
2,-1,3,9,5,8,5,41,40
2,-1,3,10,5,9,5,48,47
2,-1,4,-7,6,-8,5,31,44
2,-1,4,-6,6,-7,5,26,39
2,-1,4,-5,6,-6,5,22,33
2,-1,4,-4,6,-5,5,17,29
2,-1,4,-3,6,-4,5,14,26
2,-1,4,-2,6,-3,5,13,23
2,-1,4,-1,6,-2,5,11,21
2,-1,4,0,6,-1,5,10,20
2,-1,4,1,6,0,5,11,19
2,-1,4,2,6,1,5,13,20
2,-1,4,3,6,2,5,14,21
2,-1,4,4,6,3,5,17,23
2,-1,4,5,6,4,5,22,26
2,-1,4,6,6,5,5,26,29
2,-1,4,7,6,6,5,31,33
2,-1,4,8,6,7,5,36,39
2,-1,4,9,6,8,5,42,44
2,-1,5,-7,7,-8,5,35,49
2,-1,5,-6,7,-7,5,29,43
2,-1,5,-5,7,-6,5,25,39
2,-1,5,-4,7,-5,5,22,35
2,-1,5,-3,7,-4,5,18,31
2,-1,5,-2,7,-3,5,16,28
2,-1,5,-1,7,-2,5,15,27
2,-1,5,0,7,-1,5,14,25
2,-1,5,1,7,0,5,15,24
